"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920888",43,23,5,9,22,32,75,38,55,30,39,19,5,2,24,24,18,59.9666666666667,"CAR","COL","14297","1","2008200920888",66.37,75.04,38.02,37,113.06,64.71,55.03,30.02,25,85.05,67.24,39.02,19.01,20,71.43,5,2,3,57.14,102.29,65.15,70.91,52,12.82,9.09,89.47,16,11,20,8,2009-02-22
"2008200920898",19,33,3,5,21,27,68,43,49,31,43,22,2,4,18,15,19,59.9166666666667,"CAR","OTT","14299","0","2008200920898",61.26,68.09,43.06,25,111.15,61.25,49.07,31.04,18,80.11,66.15,43.06,22.03,21,33.33,2,4.01,-2,48.65,86.47,36.54,87.76,63.24,4.65,4.08,81.82,6,9,19,12,2009-02-24
"2008200920913",39,25,1,6,25,25,73,52,51,46,32,37,1,1,26,22,16,64.9833333333333,"CAR","BUF","14301","1","2008200920913",58.4,67.4,48.01,21,115.41,52.58,47.09,42.47,5,89.56,46.38,29.55,34.16,-5,50,0.92,0.92,0,61.9,100.42,60.94,62.75,43.84,3.12,1.96,97.3,19,9,22,6,2009-02-26
"2008200920930",30,28,3,4,9,13,56,59,42,43,35,32,3,5,27,19,12,60,"CAR","ATL","14303","0","2008200920930",48.7,56,59,-3,115,49.41,42,43,-1,85,52.24,35,32,3,37.5,3,5,-2,69.23,92.95,51.72,83.33,62.5,8.57,7.14,84.38,7,11,14,16,2009-02-28
"2008200920942",29,34,5,5,28,25,46,73,38,54,30,41,5,2,18,19,26,60,"CAR","WSH","14306","0","2008200920942",38.66,46,73,-27,119,41.3,38,54,-16,92,42.25,30,41,-11,71.43,5,2,3,40.91,111.79,46.03,78.95,65.22,16.67,13.16,95.12,8,13,8,19,2009-03-03
"2008200920964",24,31,6,12,28,31,53,53,41,39,34,22,6,1,22,22,11,59.9666666666667,"CAR","CGY","14309","1","2008200920964",50,53.03,53.03,0,106.06,51.25,41.02,39.02,2,80.04,60.71,34.02,22.01,12,85.71,6,1,5,66.67,113.1,43.64,82.93,64.15,17.65,14.63,95.45,7,17,12,14,2009-03-06
"2008200920977",20,33,5,5,14,21,57,59,43,40,37,25,9,3,12,27,14,59.9833333333333,"CAR","T.B","14310","0","2008200920977",49.14,57.02,59.02,-2,116.03,51.81,43.01,40.01,3,83.02,59.68,37.01,25.01,12,75,9,3,6,46.15,112.32,37.74,86.05,64.91,24.32,20.93,88,6,15,14,19,2009-03-07
"2008200920986",31,32,5,7,27,30,59,54,46,35,36,28,3,0,19,23,21,59.9666666666667,"CAR","NYR","14312","1","2008200920986",52.21,59.03,54.03,5,113.06,56.79,46.03,35.02,11,81.05,56.25,36.02,28.02,8,100,3,0,3,47.5,108.33,49.21,78.26,61.02,8.33,6.52,100,10,7,13,19,2009-03-09
"2008200921001",26,35,6,4,23,26,42,60,37,52,31,41,2,2,15,20,26,64.9666666666667,"CAR","CHI","14314","0","2008200921001",41.18,38.79,55.41,-18,94.2,41.57,34.17,48.02,-15,82.2,43.06,28.63,37.87,-10,50,1.85,1.85,0,36.59,101.57,42.62,83.78,73.81,6.45,5.41,95.12,6,11,5,8,2009-03-11
"2008200921013",27,23,3,4,33,35,62,47,49,39,31,31,2,3,19,15,16,60,"CAR","DAL","14315","0","2008200921013",56.88,62,47,15,109,55.68,49,39,10,88,50,31,31,0,40,2,3,-1,54.29,96.77,54,63.27,50,6.45,4.08,90.32,18,8,13,8,2009-03-12
