"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920636",29,20,5,4,23,20,50,49,39,36,23,17,2,0,11,16,22,60,"NSH","TOR","14257","0","2008200920636",50.51,50,49,1,99,52,39,36,3,75,57.5,23,17,6,100,2,0,2,33.33,108.7,59.18,58.97,46,8.7,5.13,100,16,19,11,13,2009-01-13
"2008200920648",32,28,4,3,18,22,63,48,37,34,25,20,2,3,25,17,18,59.9833333333333,"NSH","MTL","14259","0","2008200920648",56.76,63.02,48.01,15,111.03,52.11,37.01,34.01,3,71.02,55.56,25.01,20.01,5,40,2,3,-1,58.14,93,53.33,67.57,39.68,8,5.41,85,12,14,26,14,2009-01-15
"2008200920668",33,30,1,6,19,16,73,42,49,37,33,32,2,7,24,26,13,59.9666666666667,"NSH","ATL","14261","1","2008200920668",63.48,73.04,42.02,31,115.06,56.98,49.03,37.02,12,86.05,50.77,33.02,32.02,1,22.22,2,7,-5,64.86,84.19,52.38,67.35,45.21,6.06,4.08,78.12,16,5,24,5,2009-01-17
"2008200920683",36,31,4,6,21,19,58,58,45,45,34,35,1,3,29,23,15,59.9666666666667,"NSH","N.J","14263","1","2008200920683",50,58.03,58.03,0,116.06,50,45.03,45.03,0,90.05,49.28,34.02,35.02,-1,25,1,3,-2,65.91,94.37,53.73,75.56,58.62,2.94,2.22,91.43,11,10,13,13,2009-01-19
"2008200920715",32,39,6,8,22,12,55,55,44,41,38,27,5,3,25,22,24,59.95,"NSH","VAN","14272","0","2008200920715",50,55.05,55.05,0,110.09,51.76,44.04,41.03,3,85.07,58.46,38.03,27.02,11,62.5,5,3,2,51.02,102.05,45.07,86.36,69.09,13.16,11.36,88.89,6,14,11,14,2009-01-28
"2008200920728",33,30,9,6,9,11,48,54,37,43,29,32,1,3,16,24,23,59.9833333333333,"NSH","CGY","14274","0","2008200920728",47.06,48.01,54.02,-6,102.03,46.25,37.01,43.01,-6,80.02,47.54,29.01,32.01,-3,25,1,3,-2,41.03,94.07,52.38,78.38,60.42,3.45,2.7,90.62,8,11,11,11,2009-01-30
"2008200920744",37,34,3,2,17,24,48,61,38,47,29,33,2,1,18,20,33,59.9833333333333,"NSH","EDM","14276","0","2008200920744",44.04,48.01,61.02,-13,109.03,44.71,38.01,47.01,-9,85.02,46.77,29.01,33.01,-4,66.67,2,1,1,35.29,103.87,52.11,76.32,60.42,6.9,5.26,96.97,9,14,10,14,2009-02-01
"2008200920755",27,32,7,7,20,20,51,63,40,42,24,30,2,1,19,21,19,59.9666666666667,"NSH","PHX","14278","1","2008200920755",44.74,51.03,63.04,-12,114.06,48.78,40.02,42.02,-2,82.05,44.44,24.01,30.02,-6,66.67,2,1,1,50,105,45.76,60,47.06,8.33,5,96.67,16,12,11,21,2009-02-03
"2008200920767",25,20,2,3,22,21,56,51,42,35,34,30,4,2,15,13,17,59.9833333333333,"NSH","ANA","14280","1","2008200920767",52.34,56.02,51.01,5,107.03,54.55,42.01,35.01,7,77.02,53.12,34.01,30.01,4,66.67,4,2,2,46.88,105.1,55.56,80.95,60.71,11.76,9.52,93.33,8,5,14,16,2009-02-05
"2008200920775",28,21,7,5,14,13,42,56,34,34,26,22,2,0,13,11,25,59.9666666666667,"NSH","MIN","14281","0","2008200920775",42.86,42.02,56.03,-14,98.05,50,34.02,34.02,0,68.04,54.17,26.01,22.01,4,100,2,0,2,34.21,107.69,57.14,76.47,61.9,7.69,5.88,100,8,12,8,22,2009-02-06
