"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920562",28,30,8,7,16,22,45,50,34,36,29,24,5,1,20,21,17,59.9833333333333,"CBJ","COL","14246","0","2008200920562",47.37,45.01,50.01,-5,95.03,48.57,34.01,36.01,-2,70.02,54.72,29.01,24.01,5,83.33,5,1,4,54.05,113.07,48.28,85.29,64.44,17.24,14.71,95.83,5,12,11,14,2009-01-02
"2008200920572",37,27,13,8,15,18,45,49,31,39,22,27,2,5,16,22,26,59.9666666666667,"CBJ","STL","14247","0","2008200920572",47.87,45.03,49.03,-4,94.05,44.29,31.02,39.02,-8,70.04,44.9,22.01,27.02,-5,28.57,2,5,-3,38.1,90.57,57.81,70.97,48.89,9.09,6.45,81.48,9,12,14,10,2009-01-03
"2008200920591",26,27,7,6,24,18,42,70,37,52,23,40,0,3,18,18,17,59.9833333333333,"CBJ","DET","14250","0","2008200920591",37.5,42.01,70.02,-28,112.03,41.57,37.01,52.01,-15,89.02,36.51,23.01,40.01,-17,0,0,3,-3,51.43,92.5,49.06,62.16,54.76,0,0,92.5,14,12,5,18,2009-01-06
"2008200920609",34,36,6,7,17,20,43,75,32,59,23,45,3,0,26,17,27,60,"CBJ","WSH","14253","0","2008200920609",36.44,43,75,-32,118,35.16,32,59,-27,91,33.82,23,45,-22,100,3,0,3,49.06,113.04,48.57,71.88,53.49,13.04,9.38,100,9,14,11,16,2009-01-09
"2008200920621",24,23,4,3,27,21,48,37,42,32,32,23,4,2,14,19,14,59.9583333333333,"CBJ","MIN","14254","1","2008200920621",56.47,48.03,37.03,11,85.06,56.76,42.03,32.02,10,74.05,58.18,32.02,23.02,9,66.67,4,2,2,50,103.8,51.06,76.19,66.67,12.5,9.52,91.3,10,9,6,5,2009-01-10
"2008200920635",32,17,5,5,19,19,53,36,38,32,27,26,4,3,15,20,14,59.9583333333333,"CBJ","COL","14257","1","2008200920635",59.55,53.04,36.03,17,89.06,54.29,38.03,32.02,6,70.05,50.94,27.02,26.02,1,57.14,4,3,1,51.72,103.28,65.31,71.05,50.94,14.81,10.53,88.46,11,6,15,4,2009-01-13
"2008200920656",28,21,1,3,30,34,48,47,35,34,27,28,1,2,18,13,18,59.9333333333333,"CBJ","N.J","14260","1","2008200920656",50.53,48.05,47.05,1,95.11,50.72,35.04,34.04,1,69.08,49.09,27.03,28.03,-1,33.33,1,2,-1,50,96.56,57.14,77.14,56.25,3.7,2.86,92.86,8,6,13,13,2009-01-16
"2008200920676",30,32,10,7,16,14,52,52,40,38,28,30,5,5,21,23,18,65,"CBJ","VAN","14262","0","2008200920676",50,48,48,0,96,51.28,36.92,35.08,2,72,48.28,25.85,27.69,-2,50,4.62,4.62,0,53.85,101.19,48.39,70,53.85,17.86,12.5,83.33,12,8,12,14,2009-01-18
"2008200920689",31,20,3,3,13,18,52,42,34,32,23,22,3,4,16,21,14,60,"CBJ","EDM","14264","0","2008200920689",55.32,52,42,10,94,51.52,34,32,2,66,51.11,23,22,1,42.86,3,4,-1,53.33,94.86,60.78,67.65,44.23,13.04,8.82,81.82,11,10,18,10,2009-01-20
"2008200920700",30,30,11,9,14,14,50,69,44,47,33,31,4,4,16,26,18,64.9833333333333,"CBJ","CGY","14265","0","2008200920700",42.02,46.17,63.71,-19,109.87,48.35,40.63,43.4,-3,84.02,51.56,30.47,28.62,2,50,3.69,3.69,0,47.06,99.22,50,75,66,12.12,9.09,87.1,11,16,6,22,2009-01-21
