"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920633",31,29,3,6,17,23,50,52,40,42,26,29,4,2,20,23,17,59.95,"PIT","PHI","14257","0","2008200920633",49.02,50.04,52.04,-2,102.09,48.78,40.03,42.04,-2,82.07,47.27,26.02,29.02,-3,66.67,4,2,2,54.05,108.49,51.67,65,52,15.38,10,93.1,14,13,10,10,2009-01-13
"2008200920642",39,28,6,5,24,17,57,81,43,60,29,42,3,6,25,21,21,59.9833333333333,"PIT","WSH","14258","1","2008200920642",41.3,57.02,81.02,-24,138.04,41.75,43.01,60.02,-17,103.03,40.85,29.01,42.01,-13,33.33,3,6,-3,54.35,96.06,58.21,67.44,50.88,10.34,6.98,85.71,14,18,14,21,2009-01-14
"2008200920657",26,20,5,5,32,25,42,49,32,35,24,22,3,1,14,14,18,59.9666666666667,"PIT","ANA","14260","1","2008200920657",46.15,42.02,49.03,-7,91.05,47.76,32.02,35.02,-3,67.04,52.17,24.01,22.01,2,75,3,1,2,43.75,107.95,56.52,75,57.14,12.5,9.38,95.45,8,13,10,14,2009-01-16
"2008200920673",25,23,3,6,19,24,40,54,31,45,22,33,3,0,13,17,18,59.95,"PIT","NYR","14262","1","2008200920673",42.55,40.03,54.05,-14,94.08,40.79,31.03,45.04,-14,76.06,40,22.02,33.03,-11,100,3,0,3,41.94,113.64,52.08,70.97,55,13.64,9.68,100,9,12,9,9,2009-01-18
"2008200920687",30,36,5,5,18,27,55,66,41,52,33,40,1,2,21,18,27,59.9833333333333,"PIT","CAR","14264","1","2008200920687",45.45,55.02,66.02,-11,121.03,44.09,41.01,52.01,-11,93.03,45.21,33.01,40.01,-7,33.33,1,2,-1,43.75,98.03,45.45,80.49,60,3.03,2.44,95,8,12,14,14,2009-01-20
"2008200920712",26,25,5,7,18,25,57,70,45,47,33,34,6,2,16,21,14,60,"PIT","NYR","14272","1","2008200920712",44.88,57,70,-13,127,48.91,45,47,-2,92,49.25,33,34,-1,75,6,2,4,53.33,112.3,50.98,73.33,57.89,18.18,13.33,94.12,12,13,12,23,2009-01-28
"2008200920725",27,30,6,3,12,11,22,65,19,54,16,43,3,4,13,17,27,63.9833333333333,"PIT","N.J","14274","0","2008200920725",25.29,20.63,60.95,-43,81.58,26.03,17.82,50.64,-35,68.46,27.12,15,40.32,-27,42.86,2.81,3.75,-1,32.5,109.45,47.37,84.21,72.73,18.75,15.79,90.7,3,11,3,11,2009-01-30
"2008200920734",29,23,5,5,26,32,49,46,38,36,26,26,4,5,11,29,12,60,"PIT","TOR","14275","0","2008200920734",51.58,49,46,3,95,51.35,38,36,2,74,50,26,26,0,44.44,4,5,-1,47.83,96.15,55.77,68.42,53.06,15.38,10.53,80.77,12,10,11,10,2009-01-31
"2008200920753",22,29,3,7,20,20,53,64,30,48,25,35,2,4,16,17,18,59.9666666666667,"PIT","MTL","14278","0","2008200920753",45.3,53.03,64.04,-11,117.07,38.46,30.02,48.03,-18,78.04,41.67,25.01,35.02,-10,33.33,2,4,-2,47.06,96.57,43.14,83.33,47.17,8,6.67,88.57,5,13,23,16,2009-02-03
"2008200920761",23,31,2,7,23,44,60,44,48,33,35,24,4,3,21,23,10,64.7333333333333,"PIT","T.B","14279","1","2008200920761",57.69,55.61,40.78,16,96.4,59.26,44.49,30.59,15,75.08,59.32,32.44,22.25,11,57.14,3.71,2.78,1,67.74,98.93,42.59,72.92,58.33,11.43,8.33,87.5,13,9,12,11,2009-02-04
"2008200920773",32,34,6,2,38,21,47,62,34,47,25,34,4,1,21,21,24,59.95,"PIT","CBJ","14281","1","2008200920773",43.12,47.04,62.05,-15,109.09,41.98,34.03,47.04,-13,81.07,42.37,25.02,34.03,-9,80,4,1,3,46.67,113.06,48.48,73.53,53.19,16,11.76,97.06,9,13,13,15,2009-02-06
"2008200920789",24,29,4,5,30,14,48,64,32,46,25,29,0,3,26,15,12,59.9666666666667,"PIT","DET","14283","1","2008200920789",42.86,48.03,64.04,-16,112.06,41.03,32.02,46.03,-14,78.04,46.3,25.01,29.02,-4,0,0,3,-3,68.42,89.66,45.28,78.12,52.08,0,0,89.66,7,17,16,18,2009-02-08
"2008200920806",34,29,1,3,28,23,64,68,53,50,36,37,1,1,24,14,25,64.925,"PIT","S.J","14286","1","2008200920806",48.48,59.15,62.84,-4,121.99,51.46,48.98,46.21,3,95.19,49.32,33.27,34.19,-1,50,0.92,0.92,0,48.98,100.08,53.97,67.92,56.25,2.78,1.89,97.3,17,13,11,18,2009-02-11
"2008200920827",27,33,5,3,17,32,49,84,37,62,27,41,2,6,10,23,27,59.9833333333333,"PIT","TOR","14289","0","2008200920827",36.84,49.01,84.02,-35,133.04,37.37,37.01,62.02,-25,99.03,39.71,27.01,41.01,-14,25,2,6,-4,27.03,92.77,45,72.97,55.1,7.41,5.41,85.37,10,21,12,22,2009-02-14
"2008200920841",41,21,2,4,23,35,70,63,51,44,37,30,2,2,22,22,18,64.95,"PIT","NYI","14291","0","2008200920841",52.63,64.67,58.2,7,122.86,53.68,47.11,40.65,7,87.76,55.22,34.18,27.71,7,50,1.85,1.85,0,55,98.74,66.13,72.55,52.86,5.41,3.92,93.33,14,14,19,19,2009-02-16
"2008200920861",24,30,5,2,34,28,44,54,39,40,28,27,5,4,13,26,15,59.9666666666667,"PIT","MTL","14294","1","2008200920861",44.9,44.02,54.03,-10,98.05,49.37,39.02,40.02,-1,79.04,50.91,28.02,27.02,1,55.56,5,4,1,46.43,103.04,44.44,71.79,63.64,17.86,12.82,85.19,11,13,5,14,2009-02-19
"2008200920874",27,26,5,6,21,28,49,57,40,44,27,27,5,4,16,18,19,59.9833333333333,"PIT","PHI","14296","0","2008200920874",46.23,49.01,57.02,-8,106.03,47.62,40.01,44.01,-4,84.02,50,27.01,27.01,0,55.56,5,4,1,45.71,103.7,50.94,67.5,55.1,18.52,12.5,85.19,13,17,9,13,2009-02-21
"2008200920887",27,27,4,9,46,34,64,64,47,52,33,34,2,5,22,17,15,60,"PIT","WSH","14297","0","2008200920887",50,64,64,0,128,47.47,47,52,-5,99,49.25,33,34,-1,28.57,2,5,-3,59.46,91.35,50,70.21,51.56,6.06,4.26,85.29,14,18,17,12,2009-02-22
"2008200920906",35,21,3,3,32,23,64,50,48,32,28,21,1,0,29,13,14,59.9666666666667,"PIT","NYI","14300","1","2008200920906",56.14,64.04,50.03,14,114.06,60,48.03,32.02,16,80.04,57.14,28.02,21.01,7,100,1,0,1,67.44,103.57,62.5,58.33,43.75,3.57,2.08,100,20,11,16,18,2009-02-25
"2008200920920",27,34,9,6,18,18,43,70,30,54,28,45,5,4,11,24,26,61.5333333333333,"PIT","CHI","14302","0","2008200920920",38.05,41.93,68.26,-27,110.18,35.71,29.25,52.65,-24,81.91,38.36,27.3,43.88,-17,55.56,4.88,3.9,1,29.73,108.97,44.26,93.33,65.12,17.86,16.67,91.11,2,9,13,16,2009-02-27
"2008200920937",30,27,6,6,40,37,43,40,30,29,23,21,4,1,17,20,20,60,"PIT","DAL","14304","0","2008200920937",51.81,43,40,3,83,50.85,30,29,1,59,52.27,23,21,2,80,4,1,3,45.95,112.63,52.63,76.67,53.49,17.39,13.33,95.24,7,8,13,11,2009-03-01
"2008200920947",22,31,2,5,23,22,55,60,44,50,33,33,3,1,21,13,19,59.9833333333333,"PIT","T.B","14306","0","2008200920947",47.83,55.02,60.02,-5,115.03,46.81,44.01,50.01,-6,94.03,50,33.01,33.01,0,75,3,1,2,52.5,106.06,41.51,75,60,9.09,6.82,96.97,11,17,11,10,2009-03-03
"2008200920960",36,27,2,4,12,27,83,58,66,45,47,32,4,1,32,19,12,60,"PIT","FLA","14308","0","2008200920960",58.87,83,58,25,141,59.46,66,45,21,111,59.49,47,32,15,80,4,1,3,72.73,105.39,57.14,71.21,56.63,8.51,6.06,96.88,19,13,17,13,2009-03-05
"2008200920981",29,38,7,7,35,29,41,63,32,42,22,32,3,3,18,25,24,65,"PIT","WSH","14311","0","2008200920981",39.42,37.85,58.15,-22,96,43.24,29.54,38.77,-10,68.31,40.74,20.31,29.54,-10,50,2.77,2.77,0,42.86,104.26,43.28,68.75,53.66,13.64,9.38,90.62,10,10,9,21,2009-03-08
"2008200920994",36,27,2,6,34,25,85,42,62,29,50,21,3,3,36,15,12,64.9666666666667,"PIT","FLA","14313","1","2008200920994",66.93,78.5,38.79,43,117.29,68.13,57.26,26.78,33,84.04,70.42,46.18,19.39,29,50,2.77,2.77,0,75,91.71,57.14,80.65,58.82,6,4.84,85.71,12,8,23,13,2009-03-10
"2008200921007",29,33,6,4,33,17,65,48,53,38,41,28,3,3,17,31,14,64.9833333333333,"PIT","CBJ","14315","0","2008200921007",57.52,60.02,44.32,17,104.33,58.24,48.94,35.09,15,84.02,59.42,37.86,25.85,13,50,2.77,2.77,0,54.84,96.6,46.77,77.36,63.08,7.32,5.66,89.29,12,10,12,10,2009-03-12
"2008200921021",26,29,8,5,30,22,52,61,40,47,30,39,3,3,15,18,22,64.9833333333333,"PIT","OTT","14317","1","2008200921021",46.02,48.01,56.32,-9,104.33,45.98,36.93,43.4,-7,80.33,43.48,27.7,36.01,-9,50,2.77,2.77,0,40.54,102.31,47.27,75,57.69,10,7.5,92.31,10,8,12,14,2009-03-14
"2008200921032",23,34,5,8,29,30,61,50,46,38,34,25,6,4,23,21,13,59.9833333333333,"PIT","BOS","14318","1","2008200921032",54.95,61.02,50.01,11,111.03,54.76,46.01,38.01,8,84.02,57.63,34.01,25.01,9,60,6,4,2,63.89,101.65,40.35,73.91,55.74,17.65,13.04,84,12,13,15,12,2009-03-15
