"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920750",22,31,3,4,29,27,40,67,36,52,22,40,1,1,12,17,24,65,"ATL","NYR","14278","0","2008200920750",37.38,36.92,61.85,-27,98.77,40.91,33.23,48,-16,81.23,35.48,20.31,36.92,-18,50,0.92,0.92,0,33.33,102.05,41.51,61.11,55,4.55,2.78,97.5,14,12,4,15,2009-02-03
"2008200920774",40,21,8,9,14,14,58,46,39,37,32,31,1,5,26,14,20,60,"ATL","N.J","14281","1","2008200920774",55.77,58,46,12,104,51.32,39,37,2,76,50.79,32,31,1,16.67,1,5,-4,56.52,87,65.57,82.05,55.17,3.12,2.56,83.87,7,6,19,9,2009-02-06
"2008200920790",26,24,6,9,12,11,64,36,48,29,31,23,2,3,18,13,19,59.9666666666667,"ATL","PHI","14283","1","2008200920790",64,64.04,36.02,28,100.06,62.34,48.03,29.02,19,77.04,57.41,31.02,23.01,8,40,2,3,-1,48.65,93.41,52,64.58,48.44,6.45,4.17,86.96,17,6,16,7,2009-02-08
"2008200920798",31,27,5,3,18,27,51,64,35,53,24,41,3,1,14,15,29,60,"ATL","T.B","14285","0","2008200920798",44.35,51,64,-13,115,39.77,35,53,-18,88,36.92,24,41,-17,75,3,1,2,32.56,110.06,53.45,68.57,47.06,12.5,8.57,97.56,11,12,16,11,2009-02-10
"2008200920804",34,16,3,4,15,9,62,45,46,36,37,28,1,3,23,15,12,59.9666666666667,"ATL","CHI","14286","1","2008200920804",57.94,62.03,45.03,17,107.06,56.1,46.03,36.02,10,82.05,56.92,37.02,28.02,9,25,1,3,-2,65.71,91.99,68,80.43,59.68,2.7,2.17,89.29,9,8,16,9,2009-02-11
"2008200920839",31,30,4,7,16,28,62,64,52,51,43,35,8,4,22,23,16,59.9833333333333,"ATL","ANA","14290","0","2008200920839",49.21,62.02,64.02,-2,126.04,50.49,52.01,51.01,1,103.03,55.13,43.01,35.01,8,66.67,8,4,4,57.89,107.18,50.82,82.69,69.35,18.6,15.38,88.57,9,16,10,13,2009-02-15
"2008200920846",35,41,9,4,40,22,41,89,36,62,27,45,6,6,17,26,33,64.9666666666667,"ATL","L.A","14291","0","2008200920846",31.54,37.87,82.2,-48,120.06,36.73,33.25,57.26,-26,90.51,37.5,24.94,41.56,-18,50,5.54,5.54,0,34,108.89,46.05,75,65.85,22.22,16.67,86.67,9,17,5,27,2009-02-16
"2008200920869",37,33,7,4,21,20,52,72,39,53,22,40,3,3,11,27,32,64.95,"ATL","PHX","14294","0","2008200920869",41.94,48.04,66.51,-20,114.55,42.39,36.03,48.96,-14,84.99,35.48,20.32,36.95,-18,50,2.77,2.77,0,25.58,106.14,52.86,56.41,42.31,13.64,7.69,92.5,17,13,13,19,2009-02-19
"2008200920878",23,36,4,6,22,30,45,58,33,37,23,31,1,3,17,18,24,59.9833333333333,"ATL","S.J","14296","0","2008200920878",43.69,45.01,58.02,-13,103.03,47.14,33.01,37.01,-4,70.02,42.59,23.01,31.01,-8,25,1,3,-2,41.46,94.67,38.98,69.7,51.11,4.35,3.03,90.32,10,6,12,21,2009-02-21
"2008200920896",30,19,6,5,13,13,50,57,37,41,26,33,4,3,11,18,20,59.9833333333333,"ATL","COL","14299","1","2008200920896",46.73,50.01,57.02,-7,107.03,47.44,37.01,41.01,-4,78.02,44.07,26.01,33.01,-7,57.14,4,3,1,35.48,106.29,61.22,70.27,52,15.38,10.81,90.91,11,8,13,16,2009-02-24
