"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920906",21,35,3,3,23,32,50,64,32,48,21,28,0,1,14,13,29,59.9666666666667,"NYI","PIT","14300","0","2008200920906",43.86,50.03,64.04,-14,114.06,40,32.02,48.03,-16,80.04,42.86,21.01,28.02,-7,0,0,1,-1,32.56,96.43,37.5,65.62,42,0,0,96.43,11,20,18,16,2009-02-25
"2008200920910",36,35,6,8,29,13,89,57,58,45,44,33,4,4,26,20,25,65,"NYI","TOR","14301","1","2008200920910",60.96,82.15,52.62,32,134.77,56.31,53.54,41.54,13,95.08,57.14,40.62,30.46,11,50,3.69,3.69,0,50.98,96.97,50.7,75.86,49.44,9.09,6.9,87.88,14,12,31,12,2009-02-26
"2008200920928",27,30,6,6,27,14,59,67,40,45,34,31,2,0,22,14,21,59.9833333333333,"NYI","BUF","14303","1","2008200920928",46.83,59.02,67.02,-8,126.04,47.06,40.01,45.01,-5,85.02,52.31,34.01,31.01,3,100,2,0,2,51.16,105.88,47.37,85,57.63,5.88,5,100,6,14,19,22,2009-02-28
"2008200920940",21,26,3,2,24,28,64,58,41,38,31,22,4,2,17,16,14,59.9833333333333,"NYI","COL","14305","1","2008200920940",52.46,64.02,58.02,6,122.03,51.9,41.01,38.01,3,79.02,58.49,31.01,22.01,9,66.67,4,2,2,54.84,103.81,44.68,75.61,48.44,12.9,9.76,90.91,10,16,23,20,2009-03-02
"2008200920956",28,25,6,3,39,36,60,48,45,36,30,23,2,4,16,17,20,59.9833333333333,"NYI","NYR","14308","1","2008200920956",55.56,60.02,48.01,12,108.03,55.56,45.01,36.01,9,81.02,56.6,30.01,23.01,7,33.33,2,4,-2,44.44,89.28,52.83,66.67,50,6.67,4.44,82.61,15,13,15,12,2009-03-05
"2008200920970",32,38,6,2,19,21,45,71,35,53,28,38,7,3,11,21,38,60,"NYI","N.J","14310","1","2008200920970",38.79,45,71,-26,116,39.77,35,53,-18,88,42.42,28,38,-10,70,7,3,4,22.45,117.11,45.71,80,62.22,25,20,92.11,7,15,10,18,2009-03-07
"2008200920979",24,36,6,2,36,30,54,66,35,55,26,42,3,2,17,13,30,59.9666666666667,"NYI","PHX","14311","1","2008200920979",45,54.03,66.04,-12,120.07,38.89,35.02,55.03,-20,90.05,38.24,26.01,42.02,-16,60,3,2,1,36.17,106.78,40,74.29,48.15,11.54,8.57,95.24,9,13,19,11,2009-03-08
"2008200920992",27,31,4,6,21,19,73,56,54,41,30,28,2,3,17,20,21,60.8,"NYI","TOR","14313","0","2008200920992",56.59,72.04,55.26,17,127.3,56.84,53.29,40.46,13,93.75,51.72,29.61,27.63,2,40,1.97,2.96,-1,44.74,95.95,46.55,55.56,41.1,6.67,3.7,89.29,24,13,19,15,2009-03-10
"2008200921009",27,32,9,8,32,22,61,63,47,41,39,26,3,2,21,16,22,60.3666666666667,"NYI","MTL","14315","0","2008200921009",49.19,60.63,62.62,-2,123.25,53.41,46.71,40.75,6,87.47,60,38.76,25.84,13,60,2.98,1.99,1,48.84,100,45.76,82.98,63.93,7.69,6.38,92.31,8,15,14,22,2009-03-12
"2008200921018",20,29,4,6,24,17,51,47,32,34,22,25,1,2,18,17,14,59.9833333333333,"NYI","BOS","14317","0","2008200921018",52.04,51.01,47.01,4,98.03,48.48,32.01,34.01,-2,66.02,46.81,22.01,25.01,-3,33.33,1,2,-1,56.25,96.55,40.82,68.75,43.14,4.55,3.12,92,10,9,19,13,2009-03-14
