"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920548",25,28,4,3,25,23,58,54,48,40,34,32,2,3,21,17,15,61.5666666666667,"S.J","MIN","14244","0","2008200920548",51.79,56.52,52.63,4,109.15,54.55,46.78,38.98,8,85.76,51.52,33.13,31.19,2,40,1.95,2.92,-1,58.33,96.51,47.17,70.83,58.62,5.88,4.17,90.62,14,8,10,14,2008-12-31
"2008200920575",37,29,6,7,20,22,84,45,62,35,47,24,5,3,31,23,12,59.9,"S.J","NYI","14247","1","2008200920575",65.12,84.14,45.08,39,129.22,63.92,62.1,35.06,27,97.16,66.2,47.08,24.04,23,62.5,5.01,3.01,2,72.09,98.14,56.06,75.81,55.95,10.64,8.06,87.5,15,11,22,10,2009-01-03
"2008200920593",36,24,5,6,17,13,53,50,44,34,28,28,2,5,21,22,17,60,"S.J","CGY","14250","0","2008200920593",51.46,53,50,3,103,56.41,44,34,10,78,50,28,28,0,28.57,2,5,-3,55.26,89.29,60,63.64,52.83,7.14,4.55,82.14,16,6,9,16,2009-01-06
"2008200920611",33,23,9,6,15,10,54,47,46,35,31,26,4,1,19,18,19,60,"S.J","EDM","14253","0","2008200920611",53.47,54,47,7,101,56.79,46,35,11,81,54.39,31,26,5,80,4,1,3,50,109.06,58.93,67.39,57.41,12.9,8.7,96.15,15,9,8,12,2009-01-09
"2008200920624",30,27,6,6,13,7,48,46,40,39,27,26,4,2,19,21,17,60,"S.J","VAN","14254","0","2008200920624",51.06,48,46,2,94,50.63,40,39,1,79,50.94,27,26,1,66.67,4,2,2,52.78,107.12,52.63,67.5,56.25,14.81,10,92.31,13,13,8,7,2009-01-10
"2008200920641",37,18,4,12,11,25,75,41,59,31,42,25,7,1,23,19,13,59.9833333333333,"S.J","T.B","14257","1","2008200920641",64.66,75.02,41.01,34,116.03,65.56,59.02,31.01,28,90.03,62.69,42.01,25.01,17,87.5,7,1,6,63.89,112.67,67.27,71.19,56,16.67,11.86,96,17,6,16,10,2009-01-13
"2008200920655",32,25,6,6,35,31,56,64,44,44,35,31,2,3,23,14,20,59.9833333333333,"S.J","CGY","14259","1","2008200920655",46.67,56.02,64.02,-8,120.03,50,44.01,44.01,0,88.02,53.03,35.01,31.01,4,40,2,3,-1,53.49,96.04,56.14,79.55,62.5,5.71,4.55,90.32,9,13,12,20,2009-01-15
"2008200920672",34,27,3,2,34,33,67,52,55,40,41,34,6,5,20,22,19,60,"S.J","DET","14261","1","2008200920672",56.3,67,52,15,119,57.89,55,40,15,95,54.67,41,34,7,54.55,6,5,1,51.28,99.93,55.74,74.55,61.19,14.63,10.91,85.29,14,6,12,12,2009-01-17
"2008200920691",17,29,1,4,31,13,49,28,40,19,29,14,2,1,20,19,7,63.1333333333333,"S.J","VAN","14264","1","2008200920691",63.64,46.57,26.61,21,73.18,67.8,38.01,18.06,21,56.07,67.44,27.56,13.31,15,66.67,1.9,0.95,1,74.07,99.75,36.96,72.5,59.18,6.9,5,92.86,11,5,9,9,2009-01-20
"2008200920709",33,31,4,4,29,15,63,65,51,51,38,31,3,0,21,18,25,59.8916666666667,"S.J","COL","14271","0","2008200920709",49.22,63.11,65.12,-2,128.23,50,51.09,51.09,0,102.18,55.07,38.07,31.06,7,100,3.01,0,3,45.65,107.89,51.56,74.51,60.32,7.89,5.88,100,13,20,12,14,2009-01-27
"2008200920724",32,23,8,7,36,31,59,42,46,32,29,24,2,0,19,18,18,59.9166666666667,"S.J","PHX","14273","1","2008200920724",58.42,59.08,42.06,17,101.14,58.97,46.06,32.04,14,78.11,54.72,29.04,24.03,5,100,2,0,2,51.35,106.9,58.18,63.04,49.15,6.9,4.35,100,17,8,13,10,2009-01-29
"2008200920741",33,16,3,4,40,21,58,62,43,43,34,29,2,4,11,18,20,59.9833333333333,"S.J","CHI","14275","1","2008200920741",48.33,58.02,62.02,-4,120.03,50,43.01,43.01,0,86.02,53.97,34.01,29.01,5,33.33,2,4,-2,35.48,92.09,67.35,79.07,58.62,5.88,4.65,86.21,9,14,15,19,2009-01-31
"2008200920771",32,20,4,5,22,19,80,48,56,37,40,29,3,3,20,16,16,65,"S.J","CAR","14280","1","2008200920771",62.5,73.85,44.31,32,118.15,60.22,51.69,34.15,19,85.85,57.97,36.92,26.77,11,50,2.77,2.77,0,55.56,97.16,61.54,71.43,50,7.5,5.36,89.66,16,8,24,11,2009-02-05
"2008200920784",26,27,3,6,42,36,62,35,45,27,30,20,2,3,20,21,12,61.5416666666667,"S.J","CBJ","14282","0","2008200920784",63.92,60.45,34.12,27,94.57,62.5,43.87,26.32,18,70.2,60,29.25,19.5,10,40,1.95,2.92,-1,62.5,91.67,49.06,66.67,48.39,6.67,4.44,85,15,7,17,8,2009-02-07
"2008200920795",33,15,5,1,39,25,51,51,42,39,31,30,5,2,9,26,13,60,"S.J","BOS","14285","0","2008200920795",50,51,51,0,102,51.85,42,39,3,81,50.82,31,30,1,71.43,5,2,3,40.91,109.46,68.75,73.81,60.78,16.13,11.9,93.33,11,9,9,12,2009-02-10
"2008200920806",29,34,3,1,23,28,68,64,50,53,37,36,1,1,25,14,24,64.925,"S.J","PIT","14286","0","2008200920806",51.52,62.84,59.15,4,121.99,48.54,46.21,48.98,-3,95.19,50.68,34.19,33.27,1,50,0.92,0.92,0,51.02,99.92,46.03,74,54.41,2.7,2,97.22,13,17,18,11,2009-02-11
"2008200920820",31,30,7,2,13,23,51,52,43,43,35,35,5,5,17,24,20,64.9833333333333,"S.J","BUF","14288","0","2008200920820",49.51,47.09,48.01,-1,95.1,50,39.7,39.7,0,79.4,50,32.32,32.32,0,50,4.62,4.62,0,45.95,100,50.82,81.4,68.63,14.29,11.63,85.71,8,8,8,9,2009-02-13
