"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920823",27,34,4,4,45,34,49,61,40,48,30,33,2,1,20,18,23,59.95,"DAL","VAN","14288","1","2008200920823",44.55,49.04,61.05,-12,110.09,45.45,40.03,48.04,-8,88.07,47.62,30.03,33.03,-3,66.67,2,1,1,46.51,103.64,44.26,75,61.22,6.67,5,96.97,10,15,9,13,2009-02-13
"2008200920832",24,27,5,2,20,15,29,61,25,49,18,36,2,6,10,24,17,59.95,"DAL","CHI","14289","0","2008200920832",32.22,29.02,61.05,-32,90.08,33.78,25.02,49.04,-24,74.06,33.33,18.02,36.03,-18,25,2,6.01,-4,37.04,94.44,47.06,72,62.07,11.11,8,83.33,7,13,4,12,2009-02-14
"2008200920842",29,24,7,4,30,48,44,63,37,55,22,43,2,2,10,22,21,64.9916666666667,"DAL","CBJ","14291","0","2008200920842",41.12,40.62,58.16,-19,98.78,40.22,34.16,50.78,-18,84.93,33.85,20.31,39.7,-21,50,1.85,1.85,0,32.26,104.44,54.72,59.46,50,9.09,5.41,95.35,15,12,7,8,2009-02-16
"2008200920868",26,25,8,12,34,48,48,41,38,31,25,23,4,2,11,21,19,59.9333333333333,"DAL","EDM","14294","1","2008200920868",53.93,48.05,41.05,7,89.1,55.07,38.04,31.03,7,69.08,52.08,25.03,23.03,2,66.67,4,2,2,36.67,107.3,50.98,65.79,52.08,16,10.53,91.3,13,8,10,10,2009-02-19
"2008200920876",30,23,3,6,51,21,65,67,45,52,31,36,1,3,16,19,18,59.9833333333333,"DAL","CHI","14296","1","2008200920876",49.24,65.02,67.02,-2,132.04,46.39,45.01,52.01,-7,97.03,46.27,31.01,36.01,-5,25,1,3,-2,47.06,94.89,56.6,68.89,47.69,3.23,2.22,91.67,14,16,20,15,2009-02-21
"2008200920892",19,24,3,4,37,45,64,45,47,29,29,24,0,1,18,15,10,59.9666666666667,"DAL","S.J","14298","1","2008200920892",58.72,64.04,45.03,19,109.06,61.84,47.03,29.02,18,76.04,54.72,29.02,24.01,5,0,0,1,-1,64.29,95.83,44.19,61.7,45.31,0,0,95.83,18,5,17,16,2009-02-23
"2008200920916",26,24,4,7,31,39,77,38,58,32,42,22,1,3,28,15,7,59.9666666666667,"DAL","STL","14301","1","2008200920916",66.96,77.04,38.02,39,115.06,64.44,58.03,32.02,26,90.05,65.62,42.02,22.01,20,25,1,3,-2,80,88.74,52,72.41,54.55,2.38,1.72,86.36,16,10,19,6,2009-02-26
"2008200920925",23,26,6,7,40,33,54,41,44,29,33,18,3,4,18,20,11,59.9833333333333,"DAL","ANA","14303","1","2008200920925",56.84,54.02,41.01,13,95.03,60.27,44.01,29.01,15,73.02,64.71,33.01,18.01,15,42.86,3,4,-1,62.07,86.87,46.94,75,61.11,9.09,6.82,77.78,11,11,10,12,2009-02-28
"2008200920937",27,30,6,6,37,40,40,43,29,30,21,23,1,4,20,20,17,60,"DAL","PIT","14304","1","2008200920937",48.19,40,43,-3,83,49.15,29,30,-1,59,47.73,21,23,-2,20,1,4,-3,54.05,87.37,47.37,72.41,52.5,4.76,3.45,82.61,8,7,11,13,2009-03-01
"2008200920952",20,25,8,9,32,41,55,52,46,38,31,25,4,1,12,16,17,59.9833333333333,"DAL","S.J","14306","0","2008200920952",51.4,55.02,52.01,3,107.03,54.76,46.01,38.01,8,84.02,55.36,31.01,25.01,6,80,4,1,3,41.38,108.9,44.44,67.39,56.36,12.9,8.7,96,15,13,9,14,2009-03-03
"2008200920962",24,42,11,4,35,28,42,69,33,55,23,40,4,5,17,24,25,61.5,"DAL","L.A","14308","0","2008200920962",37.84,40.98,67.32,-27,108.29,37.5,32.2,53.66,-22,85.85,36.51,22.44,39.02,-17,44.44,3.9,4.88,-1,40.48,104.89,36.36,69.7,54.76,17.39,12.12,87.5,10,15,9,14,2009-03-05
"2008200920968",20,32,5,6,18,17,27,63,22,51,16,38,3,2,9,18,25,60,"DAL","ANA","14309","0","2008200920968",30,27,63,-36,90,30.14,22,51,-29,73,29.63,16,38,-22,60,3,2,1,26.47,113.49,38.46,72.73,59.26,18.75,13.64,94.74,6,13,5,12,2009-03-06
"2008200920984",28,28,4,11,50,34,75,36,51,28,31,19,1,3,23,16,17,59.9333333333333,"DAL","MTL","14311","1","2008200920984",67.57,75.08,36.04,39,111.12,64.56,51.06,28.03,23,79.09,62,31.03,19.02,12,25,1,3,-2,57.5,87.44,50,60.78,41.33,3.23,1.96,84.21,20,9,24,8,2009-03-08
"2008200920998",27,30,11,10,22,14,42,41,33,34,22,27,2,5,23,21,13,59.9833333333333,"DAL","STL","14313","0","2008200920998",50.6,42.01,41.01,1,83.02,49.25,33.01,34.01,-1,67.02,44.9,22.01,27.01,-5,28.57,2,5,-3,63.89,90.57,47.37,66.67,52.38,9.09,6.06,81.48,11,7,9,7,2009-03-10
"2008200921013",23,27,4,3,35,33,47,62,39,49,31,31,3,2,16,15,19,60,"DAL","CAR","14315","1","2008200921013",43.12,47,62,-15,109,44.32,39,49,-10,88,50,31,31,0,60,3,2,1,45.71,103.23,46,79.49,65.96,9.68,7.69,93.55,8,18,8,13,2009-03-12
"2008200921027",32,22,3,3,41,38,59,60,45,47,29,30,3,2,16,18,20,62.3666666666667,"DAL","MIN","14317","1","2008200921027",49.58,56.76,57.72,-1,114.48,48.91,43.29,45.22,-2,88.51,49.15,27.9,28.86,-1,60,2.89,1.92,1,44.44,103.68,59.26,64.44,49.15,10.34,6.67,93.33,16,17,14,13,2009-03-14
"2008200921049",15,31,3,8,19,19,46,34,36,28,26,25,2,4,21,15,10,59.9833333333333,"DAL","VAN","14320","0","2008200921049",57.5,46.01,34.01,12,80.02,56.25,36.01,28.01,8,64.02,50.98,26.01,25.01,1,33.33,2,4,-2,67.74,91.69,32.61,72.22,56.52,7.69,5.56,84,10,3,10,6,2009-03-17
"2008200921053",19,37,6,4,20,26,34,66,29,43,19,31,1,2,17,20,19,60,"DAL","CGY","14321","0","2008200921053",34,34,66,-32,100,40.28,29,43,-14,72,38,19,31,-12,33.33,1,2,-1,47.22,98.81,33.93,65.52,55.88,5.26,3.45,93.55,10,12,5,23,2009-03-18
"2008200921070",27,34,4,4,21,38,53,53,43,39,25,30,2,5,17,27,17,59.9166666666667,"DAL","S.J","14324","0","2008200921070",50,53.07,53.07,0,106.15,52.44,43.06,39.05,4,82.11,45.45,25.03,30.04,-5,28.57,2,5.01,-3,50,91.33,44.26,58.14,47.17,8,4.65,83.33,18,9,10,14,2009-03-21
